SampleGroup1,SampleGroup2,Distance_km
IPB24A-8,IPB24E-181,2426.505
IPB24A-8,IPB24E-182,2147.721
IPB24A-8,IPB24E-183,2379.388
IPB24A-8,IPB24E-188,2503.056
IPB24A-8,IPB24E-189,2344.355
IPB24A-8,IPB24E-191,1895.915
IPB24A-8,IPB24E-192,2379.783
IPB24A-8,IPB24E-193,2363.511
IPB24A-8,IPB24E-194,2426.505
IPB24A-8,IPB24E-195,2147.721
IPB24A-8,IPB24E-196,2379.783
IPB24A-8,IPB24E-197,2379.783
IPB24A-8,IPB24E-198,2359.150
IPB24A-8,IPB24E-199,2382.715
IPB24A-8,IPB24E-200,2384.941
IPB24A-8,IPB24G-202,2395.580
IPB24A-8,IPB24G-203,2395.580
IPB24A-8,IPB24G-204,2395.580
IPB24A-8,IPB24G-206,2374.577
IPB24A-8,IPB24G-207,1754.008
IPB24A-8,IPB24G-209,1717.483
IPB24A-8,IPB24G-210,1723.279
IPB24A-8,IPB24G-211,1747.725
IPB24A-8,IPB24G-212,1997.537
IPB24A-8,IPB24G-213,1960.576
IPB24A-8,IPB24G-214,1983.028
IPB24A-8,IPB24G-215,1835.613
IPB24A-8,IPB24G-216,1861.952
IPB24A-8,IPB24G-217,1853.654
IPB24A-8,IPB24G-218,1647.834
IPB24A-8,IPB24G-219,1835.613
IPB24A-8,IPB24G-220,1747.725
IPB24A-8,IPB24G-221,1835.613
IPB24A-8,IPB24G-222,1717.483
IPB24A-8,IPB24G-223,1754.008
IPB24A-8,IPB24G-224,1835.613
IPB24A-8,IPB24G-225,1997.537
IPB24A-8,IPB24G-227,1747.725
IPB24A-8,IPB24G-228,1983.028
IPB24A-8,IPB24G-229,1623.342
IPB24A-8,IPB24G-230,1747.725
IPB24A-8,IPB24G-231,1754.008
IPB24A-8,IPB24G-232,1835.613
IPB24A-8,IPB24G-233,1835.613
IPB24A-8,IPB24G-234,1835.613
IPB24A-8,IPB24G-235,1997.537
IPB24A-8,IPB24G-236,1997.537
IPB24A-8,IPB24G-237,1997.537
IPB24A-8,IPB24G-238,1950.048
IPB24A-8,IPB24G-239,1983.028
IPB24A-8,IPB24G-240,1943.117
IPB24A-8,IPB24G-241,1854.318
IPB24A-8,IPB24H-133,1091.436
IPB24A-8,IPB4B-17,755.730
IPB24A-8,IPB4B-18,755.730
IPB24A-8,IPB4B-2,1529.923
IPB24A-8,IPB4B-22,249.560
IPB24A-8,IPB4B-25,702.115
IPB24A-8,IPB4B-36,1533.400
IPB24A-8,IPB4B-52,710.951
IPB24A-8,IPB4B-6,1078.398
IPB24A-8,IPB4B-67,2395.210
IPB24A-8,IPB4B-68,2395.210
IPB24A-8,IPB4B-78,2384.941
IPB24A-8,IPB4B-79,2384.941
IPB24A-8,IPB4B-80,2384.941
IPB24A-8,IPB6D-12,1760.183
IPB24A-8,IPB6D-3,1721.064
IPB24A-8,IPB6D-5,1694.136
IPB24A-8,IPB6D-6,1721.064
IPB24A-8,IPB6D-7,1721.064
IPB24A-9,IPB24B-13,33.437
IPB24A-9,IPB24C-99,407.583
IPB24A-9,IPB24E-170,2392.884
IPB24A-9,IPB24E-171,2426.008
IPB24A-9,IPB24E-172,2426.008
IPB24A-9,IPB24E-174,1659.612
IPB24A-9,IPB24E-175,2409.623
IPB24A-9,IPB24E-177,2409.623
IPB24A-9,IPB24E-179,2379.473
IPB24A-9,IPB24E-180,2400.144
IPB24A-9,IPB24E-181,2455.968
IPB24A-9,IPB24E-182,2174.024
IPB24A-9,IPB24E-183,2407.438
IPB24A-9,IPB24E-188,2533.056
IPB24A-9,IPB24E-189,2372.693
IPB24A-9,IPB24E-191,1921.056
IPB24A-9,IPB24E-192,2406.488
IPB24A-9,IPB24E-193,2392.884
IPB24A-9,IPB24E-194,2455.968
IPB24A-9,IPB24E-195,2174.024
IPB24A-9,IPB24E-196,2406.488
IPB24A-9,IPB24E-197,2406.488
IPB24A-9,IPB24E-198,2386.282
IPB24A-9,IPB24E-199,2409.623
IPB24A-9,IPB24E-200,2411.805
IPB24A-9,IPB24G-202,2426.008
IPB24A-9,IPB24G-203,2426.008
IPB24A-9,IPB24G-204,2426.008
IPB24A-9,IPB24G-206,2400.144
IPB24A-9,IPB24G-207,1782.182
IPB24A-9,IPB24G-209,1746.117
IPB24A-9,IPB24G-210,1752.067
IPB24A-9,IPB24G-211,1776.424
IPB24A-9,IPB24G-212,2027.239
IPB24A-9,IPB24G-213,1991.218
IPB24A-9,IPB24G-214,2014.059
IPB24A-9,IPB24G-215,1863.220
IPB24A-9,IPB24G-216,1894.573
IPB24A-9,IPB24G-217,1886.248
IPB24A-9,IPB24G-218,1676.658
IPB24A-9,IPB24G-219,1863.220
IPB24A-9,IPB24G-220,1776.424
IPB24A-9,IPB24G-221,1863.220
IPB24A-9,IPB24G-222,1746.117
IPB24A-9,IPB24G-223,1782.182
IPB24A-9,IPB24G-224,1863.220
IPB24A-9,IPB24G-225,2027.239
IPB24A-9,IPB24G-227,1776.424
IPB24A-9,IPB24G-228,2014.059
IPB24A-9,IPB24G-229,1652.293
IPB24A-9,IPB24G-230,1776.424
IPB24A-9,IPB24G-231,1782.182
IPB24A-9,IPB24G-232,1863.220
IPB24A-9,IPB24G-233,1863.220
IPB24A-9,IPB24G-234,1863.220
IPB24A-9,IPB24G-235,2027.239
IPB24A-9,IPB24G-236,2027.239
IPB24A-9,IPB24G-237,2027.239
IPB24A-9,IPB24G-238,1980.732
IPB24A-9,IPB24G-239,2014.059
IPB24A-9,IPB24G-240,1975.397
IPB24A-9,IPB24G-241,1886.855
IPB24A-9,IPB24H-133,1126.720
IPB24A-9,IPB4B-22,287.874
IPB24A-9,IPB4B-78,2411.805
IPB24A-9,IPB4B-79,2411.805
IPB24A-9,IPB4B-80,2411.805
IPB24A-9,IPB6D-12,1783.539
IPB24A-9,IPB6D-3,1740.443
IPB24A-9,IPB6D-5,1713.560
IPB24A-9,IPB6D-6,1740.443
IPB24A-9,IPB6D-7,1740.443
IPB24B-1,IPB24B-10,1111.029
IPB24B-1,IPB24B-11,1111.029
IPB24B-1,IPB24B-12,1111.029
IPB24B-1,IPB24B-13,1213.568
IPB24B-1,IPB24B-14,683.501
IPB24B-1,IPB24B-15,689.561
IPB24B-1,IPB24B-2,0.000
IPB24B-1,IPB24B-3,17.080
IPB24B-1,IPB24B-5,1111.029
IPB24B-1,IPB24B-6,1111.929
IPB24B-1,IPB24B-7,1110.992
IPB24B-1,IPB24B-8,1110.411
IPB24B-1,IPB24B-9,1111.029
IPB24B-1,IPB24C-100,1110.411
IPB24B-1,IPB24C-104,1109.097
IPB24B-1,IPB24C-108,1110.411
IPB24B-1,IPB24C-112,1111.029
IPB24B-1,IPB24C-117,1110.992
IPB24B-1,IPB24C-119,1138.298
IPB24B-1,IPB24C-120,1145.742
IPB24B-1,IPB24C-123,1142.659
IPB24B-1,IPB24C-125,1111.029
IPB24B-1,IPB24C-126,1111.029
IPB24B-1,IPB24C-127,1111.029
IPB24B-1,IPB24C-128,1111.029
IPB24B-1,IPB24C-21,431.099
IPB24B-1,IPB24C-29,147.109
IPB24B-1,IPB24C-59,1112.043
IPB24B-1,IPB24C-63,1112.043
IPB24B-1,IPB24C-65,1112.043
IPB24B-1,IPB24C-66,1112.043
IPB24B-1,IPB24C-68,1111.029
IPB24B-1,IPB24C-76,1110.992
IPB24B-1,IPB24C-82,1110.992
IPB24B-1,IPB24C-83,1110.992
IPB24B-1,IPB24C-84,1109.385
IPB24B-1,IPB24C-86,1110.411
IPB24B-1,IPB24C-89,1110.411
IPB24B-1,IPB24C-90,1110.411
IPB24B-1,IPB24C-91,1110.411
IPB24B-1,IPB24C-92,1110.411
IPB24B-1,IPB24C-95,1110.411
IPB24B-1,IPB24C-96,1110.411
IPB24B-1,IPB24C-97,1110.411
IPB24B-1,IPB24C-99,1109.739
IPB24B-1,IPB24D-47,131.268
IPB24B-1,IPB24D-52,0.000
IPB24B-1,IPB24D-54,29.342
IPB24B-1,IPB24D-56,1109.385
IPB24B-1,IPB4B-15,454.044
IPB24B-1,IPB4B-16,454.044
IPB24B-1,IPB4B-18,486.883
IPB24B-1,IPB4B-52,514.718
IPB24B-1,IPB4B-6,134.993
IPB24B-1,IPB4B-62,486.883
IPB24B-10,IPB24B-11,0.000
IPB24B-10,IPB24B-12,0.000
IPB24B-10,IPB24B-13,381.076
IPB24B-10,IPB24B-14,1415.147
IPB24B-10,IPB24B-15,1525.198
IPB24B-10,IPB24B-2,1111.029
IPB24B-10,IPB24B-3,1098.588
IPB24B-10,IPB24B-5,0.000
IPB24B-10,IPB24B-6,1.319
IPB24B-10,IPB24B-7,0.194
IPB24B-10,IPB24B-8,1.270
IPB24B-10,IPB24B-9,0.000
IPB24B-10,IPB24C-100,1.270
IPB24B-10,IPB24C-102,7.833
IPB24B-10,IPB24C-103,7.833
IPB24B-10,IPB24C-104,7.833
IPB24B-10,IPB24C-105,7.833
IPB24B-10,IPB24C-106,1.270
IPB24B-10,IPB24C-107,1.270
IPB24B-10,IPB24C-108,1.270
IPB24B-10,IPB24C-109,1.270
IPB24B-10,IPB24C-111,1.270
IPB24B-10,IPB24C-112,0.000
IPB24B-10,IPB24C-114,0.000
IPB24B-10,IPB24C-115,0.000
IPB24B-10,IPB24C-119,148.249
IPB24B-10,IPB24C-120,144.354
IPB24B-10,IPB24C-123,151.063
IPB24B-10,IPB24C-125,0.000
IPB24B-10,IPB24C-126,0.000
IPB24B-10,IPB24C-127,0.000
IPB24B-10,IPB24C-128,0.000
IPB24B-10,IPB24C-21,1070.925
IPB24B-10,IPB24C-26,1093.881
IPB24B-10,IPB24C-30,977.306
IPB24B-10,IPB24C-59,1.024
IPB24B-10,IPB24C-62,1.024
IPB24B-10,IPB24C-63,1.024
IPB24B-10,IPB24C-66,1.024
IPB24B-10,IPB24C-68,0.000
IPB24B-10,IPB24C-69,0.000
IPB24B-10,IPB24C-70,0.000
IPB24B-10,IPB24C-73,0.000
IPB24B-10,IPB24C-74,1.319
IPB24B-10,IPB24C-76,0.194
IPB24B-10,IPB24C-77,0.194
IPB24B-10,IPB24C-78,0.194
IPB24B-10,IPB24C-82,0.194
IPB24B-10,IPB24C-83,0.194
IPB24B-10,IPB24C-84,4.572
IPB24B-10,IPB24C-86,1.270
IPB24B-10,IPB24C-89,1.270
IPB24B-10,IPB24C-90,1.270
IPB24B-10,IPB24C-91,1.270
IPB24B-10,IPB24C-92,1.270
IPB24B-10,IPB24C-95,1.270
IPB24B-10,IPB24C-96,1.270
IPB24B-10,IPB24C-97,1.270
IPB24B-10,IPB24C-99,6.499
IPB24B-10,IPB24D-47,1080.161
IPB24B-10,IPB24D-50,1078.833
IPB24B-10,IPB24D-51,1078.833
IPB24B-10,IPB24D-52,1111.029
IPB24B-10,IPB24D-56,4.572
IPB24B-10,IPB24G-222,1425.489
IPB24B-11,IPB24B-12,0.000
IPB24B-11,IPB24B-13,381.076
IPB24B-11,IPB24B-14,1415.147
IPB24B-11,IPB24B-15,1525.198
IPB24B-11,IPB24B-2,1111.029
IPB24B-11,IPB24B-3,1098.588
IPB24B-11,IPB24B-5,0.000
IPB24B-11,IPB24B-6,1.319
IPB24B-11,IPB24B-7,0.194
IPB24B-11,IPB24B-8,1.270
IPB24B-11,IPB24B-9,0.000
IPB24B-11,IPB24C-100,1.270
IPB24B-11,IPB24C-102,7.833
IPB24B-11,IPB24C-103,7.833
IPB24B-11,IPB24C-104,7.833
IPB24B-11,IPB24C-105,7.833
IPB24B-11,IPB24C-106,1.270
IPB24B-11,IPB24C-107,1.270
IPB24B-11,IPB24C-108,1.270
IPB24B-11,IPB24C-109,1.270
IPB24B-11,IPB24C-110,1.270
IPB24B-11,IPB24C-111,1.270
IPB24B-11,IPB24C-112,0.000
IPB24B-11,IPB24C-114,0.000
IPB24B-11,IPB24C-115,0.000
IPB24B-11,IPB24C-117,0.194
IPB24B-11,IPB24C-119,148.249
IPB24B-11,IPB24C-120,144.354
IPB24B-11,IPB24C-122,128.175
IPB24B-11,IPB24C-123,151.063
IPB24B-11,IPB24C-125,0.000
IPB24B-11,IPB24C-126,0.000
IPB24B-11,IPB24C-127,0.000
IPB24B-11,IPB24C-128,0.000
IPB24B-11,IPB24C-21,1070.925
IPB24B-11,IPB24C-26,1093.881
IPB24B-11,IPB24C-30,977.306
IPB24B-11,IPB24C-59,1.024
IPB24B-11,IPB24C-60,1.024
IPB24B-11,IPB24C-61,1.024
IPB24B-11,IPB24C-62,1.024
IPB24B-11,IPB24C-63,1.024
IPB24B-11,IPB24C-65,1.024
IPB24B-11,IPB24C-66,1.024
IPB24B-11,IPB24C-68,0.000
IPB24B-11,IPB24C-69,0.000
IPB24B-11,IPB24C-70,0.000
IPB24B-11,IPB24C-73,0.000
IPB24B-11,IPB24C-74,1.319
IPB24B-11,IPB24C-76,0.194
IPB24B-11,IPB24C-77,0.194
IPB24B-11,IPB24C-78,0.194
IPB24B-11,IPB24C-82,0.194
IPB24B-11,IPB24C-83,0.194
IPB24B-11,IPB24C-84,4.572
IPB24B-11,IPB24C-86,1.270
IPB24B-11,IPB24C-89,1.270
IPB24B-11,IPB24C-90,1.270
IPB24B-11,IPB24C-91,1.270
IPB24B-11,IPB24C-92,1.270
IPB24B-11,IPB24C-95,1.270
IPB24B-11,IPB24C-96,1.270
IPB24B-11,IPB24C-97,1.270
IPB24B-11,IPB24C-99,6.499
IPB24B-11,IPB24D-36,984.605
IPB24B-11,IPB24D-38,836.166
IPB24B-11,IPB24D-46,1058.081
IPB24B-11,IPB24D-47,1080.161
IPB24B-11,IPB24D-48,1078.833
IPB24B-11,IPB24D-50,1078.833
IPB24B-11,IPB24D-51,1078.833
IPB24B-11,IPB24D-52,1111.029
IPB24B-11,IPB24D-56,4.572
IPB24B-11,IPB24G-209,1425.489
IPB24B-11,IPB24G-222,1425.489
IPB24B-11,IPB24H-129,818.822
IPB24B-11,IPB4B-14,1039.118
IPB24B-11,IPB4B-18,762.062
IPB24B-11,IPB4B-2,1374.654
IPB24B-11,IPB4B-25,642.440
IPB24B-11,IPB4B-36,1379.084
IPB24B-11,IPB4B-4,995.645
IPB24B-11,IPB4B-52,706.088
IPB24B-11,IPB4B-6,997.532
IPB24B-11,IPB4B-67,2080.631
IPB24B-11,IPB4B-68,2080.631
IPB24B-11,IPB4B-80,2103.832
IPB24B-12,IPB24B-13,381.076
IPB24B-12,IPB24B-14,1415.147
IPB24B-12,IPB24B-15,1525.198
IPB24B-12,IPB24B-2,1111.029
IPB24B-12,IPB24B-3,1098.588
IPB24B-12,IPB24B-5,0.000
IPB24B-12,IPB24B-6,1.319
IPB24B-12,IPB24B-7,0.194
IPB24B-12,IPB24B-8,1.270
IPB24B-12,IPB24B-9,0.000
IPB24B-12,IPB24C-100,1.270
IPB24B-12,IPB24C-104,7.833
IPB24B-12,IPB24C-105,7.833
IPB24B-12,IPB24C-106,1.270
IPB24B-12,IPB24C-107,1.270
IPB24B-12,IPB24C-108,1.270
IPB24B-12,IPB24C-109,1.270
IPB24B-12,IPB24C-110,1.270
IPB24B-12,IPB24C-111,1.270
IPB24B-12,IPB24C-112,0.000
IPB24B-12,IPB24C-114,0.000
IPB24B-12,IPB24C-115,0.000
IPB24B-12,IPB24C-117,0.194
IPB24B-12,IPB24C-119,148.249
IPB24B-12,IPB24C-120,144.354
IPB24B-12,IPB24C-122,128.175
IPB24B-12,IPB24C-123,151.063
IPB24B-12,IPB24C-125,0.000
IPB24B-12,IPB24C-126,0.000
IPB24B-12,IPB24C-127,0.000
IPB24B-12,IPB24C-128,0.000
IPB24B-12,IPB24C-59,1.024
IPB24B-12,IPB24C-60,1.024
IPB24B-12,IPB24C-62,1.024
IPB24B-12,IPB24C-63,1.024
IPB24B-12,IPB24C-66,1.024
IPB24B-12,IPB24C-68,0.000
IPB24B-12,IPB24C-69,0.000
IPB24B-12,IPB24C-70,0.000
IPB24B-12,IPB24C-73,0.000
IPB24B-12,IPB24C-74,1.319
IPB24B-12,IPB24C-76,0.194
IPB24B-12,IPB24C-77,0.194
IPB24B-12,IPB24C-78,0.194
IPB24B-12,IPB24C-79,0.194
IPB24B-12,IPB24C-82,0.194
IPB24B-12,IPB24C-83,0.194
IPB24B-12,IPB24C-84,4.572
IPB24B-12,IPB24C-86,1.270
IPB24B-12,IPB24C-88,1.270
IPB24B-12,IPB24C-89,1.270
IPB24B-12,IPB24C-90,1.270
IPB24B-12,IPB24C-91,1.270
IPB24B-12,IPB24C-92,1.270
IPB24B-12,IPB24C-95,1.270
IPB24B-12,IPB24C-96,1.270
IPB24B-12,IPB24C-97,1.270
IPB24B-12,IPB24C-99,6.499
IPB24B-12,IPB24D-54,1134.744
IPB24B-12,IPB24D-56,4.572
IPB24B-12,IPB4B-18,762.062
IPB24B-12,IPB4B-2,1374.654
IPB24B-12,IPB4B-25,642.440
IPB24B-12,IPB4B-36,1379.084
IPB24B-12,IPB4B-52,706.088
IPB24B-12,IPB4B-6,997.532
IPB24B-12,IPB4B-67,2080.631
IPB24B-12,IPB4B-68,2080.631
IPB24B-12,IPB4B-80,2103.832
IPB24B-13,IPB24B-14,1662.077
IPB24B-13,IPB24B-15,1751.757
IPB24B-13,IPB24B-2,1213.568
IPB24B-13,IPB24B-3,1198.067
IPB24B-13,IPB24B-5,381.076
IPB24B-13,IPB24B-6,380.018
IPB24B-13,IPB24B-7,380.890
IPB24B-13,IPB24B-8,382.248
IPB24B-13,IPB24B-9,381.076
IPB24B-13,IPB24C-100,382.248
IPB24B-13,IPB24C-102,373.769
IPB24B-13,IPB24C-104,373.769
IPB24B-13,IPB24C-106,382.248
IPB24B-13,IPB24C-108,382.248
IPB24B-13,IPB24C-111,382.248
IPB24B-13,IPB24C-112,381.076
IPB24B-13,IPB24C-114,381.076
IPB24B-13,IPB24C-115,381.076
IPB24B-13,IPB24C-117,380.890
IPB24B-13,IPB24C-119,232.836
IPB24B-13,IPB24C-120,237.273
IPB24B-13,IPB24C-123,230.155
IPB24B-13,IPB24C-125,381.076
IPB24B-13,IPB24C-126,381.076
IPB24B-13,IPB24C-127,381.076
IPB24B-13,IPB24C-128,381.076
IPB24B-13,IPB24C-59,380.822
IPB24B-13,IPB24C-60,380.822
IPB24B-13,IPB24C-62,380.822
IPB24B-13,IPB24C-63,380.822
IPB24B-13,IPB24C-66,380.822
IPB24B-13,IPB24C-68,381.076
IPB24B-13,IPB24C-69,381.076
IPB24B-13,IPB24C-70,381.076
IPB24B-13,IPB24C-73,381.076
IPB24B-13,IPB24C-74,380.018
IPB24B-13,IPB24C-76,380.890
IPB24B-13,IPB24C-77,380.890
IPB24B-13,IPB24C-78,380.890
IPB24B-13,IPB24C-83,380.890
IPB24B-13,IPB24C-84,385.499
IPB24B-13,IPB24C-86,382.248
IPB24B-13,IPB24C-89,382.248
IPB24B-13,IPB24C-90,382.248
IPB24B-13,IPB24C-91,382.248
IPB24B-13,IPB24C-92,382.248
IPB24B-13,IPB24C-95,382.248
IPB24B-13,IPB24C-96,382.248
IPB24B-13,IPB24C-97,382.248
IPB24B-13,IPB24C-99,374.902
IPB24B-13,IPB24D-56,385.499
IPB24B-13,IPB24E-170,2369.228
IPB24B-13,IPB24E-171,2401.361
IPB24B-13,IPB24E-172,2401.361
IPB24B-13,IPB24E-174,1642.581
IPB24B-13,IPB24E-175,2388.258
IPB24B-13,IPB24E-177,2388.258
IPB24B-13,IPB24E-179,2354.810
IPB24B-13,IPB24E-180,2380.014
IPB24B-13,IPB24E-181,2432.228
IPB24B-13,IPB24E-182,2153.215
IPB24B-13,IPB24E-183,2385.016
IPB24B-13,IPB24E-188,2508.813
IPB24B-13,IPB24E-189,2350.003
IPB24B-13,IPB24E-191,1901.312
IPB24B-13,IPB24E-192,2385.310
IPB24B-13,IPB24E-193,2369.228
IPB24B-13,IPB24E-194,2432.228
IPB24B-13,IPB24E-195,2153.215
IPB24B-13,IPB24E-196,2385.310
IPB24B-13,IPB24E-197,2385.310
IPB24B-13,IPB24E-198,2364.710
IPB24B-13,IPB24E-199,2388.258
IPB24B-13,IPB24E-200,2390.481
IPB24B-13,IPB24G-202,2401.361
IPB24B-13,IPB24G-203,2401.361
IPB24B-13,IPB24G-204,2401.361
IPB24B-13,IPB24G-206,2380.014
IPB24B-13,IPB24G-207,1759.641
IPB24B-13,IPB24G-209,1723.148
IPB24B-13,IPB24G-210,1728.954
IPB24B-13,IPB24G-211,1753.395
IPB24B-13,IPB24G-212,2003.273
IPB24B-13,IPB24G-213,1966.368
IPB24B-13,IPB24G-214,1988.841
IPB24B-13,IPB24G-215,1841.205
IPB24B-13,IPB24G-216,1867.837
IPB24B-13,IPB24G-217,1859.538
IPB24B-13,IPB24G-218,1653.511
IPB24B-13,IPB24G-219,1841.205
IPB24B-13,IPB24G-220,1753.395
IPB24B-13,IPB24G-221,1841.205
IPB24B-13,IPB24G-222,1723.148
IPB24B-13,IPB24G-223,1759.641
IPB24B-13,IPB24G-225,2003.273
IPB24B-13,IPB24G-227,1753.395
IPB24B-13,IPB24G-228,1988.841
IPB24B-13,IPB24G-229,1629.028
IPB24B-13,IPB24G-230,1753.395
IPB24B-13,IPB24G-231,1759.641
IPB24B-13,IPB24G-232,1841.205
IPB24B-13,IPB24G-233,1841.205
IPB24B-13,IPB24G-234,1841.205
IPB24B-13,IPB24G-235,2003.273
IPB24B-13,IPB24G-236,2003.273
IPB24B-13,IPB24G-237,2003.273
IPB24B-13,IPB24G-239,1988.841
IPB24B-13,IPB24G-240,1948.989
IPB24B-13,IPB24G-241,1860.200
IPB24B-13,IPB4B-78,2390.481
IPB24B-13,IPB4B-79,2390.481
IPB24B-13,IPB4B-80,2390.481
IPB24B-13,IPB6D-12,1765.422
IPB24B-13,IPB6D-3,1725.917
IPB24B-13,IPB6D-5,1698.993
IPB24B-13,IPB6D-6,1725.917
IPB24B-13,IPB6D-7,1725.917
IPB24B-14,IPB24B-15,146.642
IPB24B-14,IPB24B-2,683.501
IPB24B-14,IPB24B-3,697.486
IPB24B-14,IPB24B-5,1415.147
IPB24B-14,IPB24B-6,1416.397
IPB24B-14,IPB24B-7,1415.206
IPB24B-14,IPB24B-8,1414.075
IPB24B-14,IPB24B-9,1415.147
IPB24B-14,IPB24C-100,1414.075
IPB24B-14,IPB24C-102,1417.056
IPB24B-14,IPB24C-104,1417.056
IPB24B-14,IPB24C-106,1414.075
IPB24B-14,IPB24C-108,1414.075
IPB24B-14,IPB24C-109,1414.075
IPB24B-14,IPB24C-110,1414.075
IPB24B-14,IPB24C-112,1415.147
IPB24B-14,IPB24C-114,1415.147
IPB24B-14,IPB24C-115,1415.147
IPB24B-14,IPB24C-119,1505.667
IPB24B-14,IPB24C-120,1509.721
IPB24B-14,IPB24C-123,1510.354
IPB24B-14,IPB24C-125,1415.147
IPB24B-14,IPB24C-126,1415.147
IPB24B-14,IPB24C-127,1415.147
IPB24B-14,IPB24C-128,1415.147
IPB24B-14,IPB24C-21,364.588
IPB24B-14,IPB24C-22,418.260
IPB24B-14,IPB24C-23,418.260
IPB24B-14,IPB24C-32,919.784
IPB24B-14,IPB24C-58,1416.107
IPB24B-14,IPB24C-59,1416.107
IPB24B-14,IPB24C-62,1416.107
IPB24B-14,IPB24C-63,1416.107
IPB24B-14,IPB24C-66,1416.107
IPB24B-14,IPB24C-68,1415.147
IPB24B-14,IPB24C-70,1415.147
IPB24B-14,IPB24C-73,1415.147
IPB24B-14,IPB24C-76,1415.206
IPB24B-14,IPB24C-83,1415.206
IPB24B-14,IPB24C-84,1411.668
IPB24B-14,IPB24C-86,1414.075
IPB24B-14,IPB24C-88,1414.075
IPB24B-14,IPB24C-89,1414.075
IPB24B-14,IPB24C-90,1414.075
IPB24B-14,IPB24C-91,1414.075
IPB24B-14,IPB24C-92,1414.075
IPB24B-14,IPB24C-95,1414.075
IPB24B-14,IPB24C-96,1414.075
IPB24B-14,IPB24C-97,1414.075
IPB24B-14,IPB24C-99,1417.041
IPB24B-14,IPB24D-56,1411.668
IPB24B-14,IPB24G-222,295.732
IPB24B-14,IPB24G-229,302.599
IPB24B-14,IPB4B-15,372.411
IPB24B-14,IPB4B-18,1088.446
IPB24B-14,IPB4B-2,410.604
IPB24B-14,IPB4B-25,1027.529
IPB24B-14,IPB4B-4,784.936
IPB24B-14,IPB4B-5,782.065
IPB24B-14,IPB4B-6,781.001
IPB24B-15,IPB24B-2,689.561
IPB24B-15,IPB24B-3,705.296
IPB24B-15,IPB24B-5,1525.198
IPB24B-15,IPB24B-6,1526.418
IPB24B-15,IPB24B-7,1525.244
IPB24B-15,IPB24B-8,1524.174
IPB24B-15,IPB24B-9,1525.198
IPB24B-15,IPB24C-100,1524.174
IPB24B-15,IPB24C-104,1526.597
IPB24B-15,IPB24C-108,1524.174
IPB24B-15,IPB24C-112,1525.198
IPB24B-15,IPB24C-114,1525.198
IPB24B-15,IPB24C-115,1525.198
IPB24B-15,IPB24C-119,1607.578
IPB24B-15,IPB24C-120,1612.220
IPB24B-15,IPB24C-123,1612.275
IPB24B-15,IPB24C-125,1525.198
IPB24B-15,IPB24C-126,1525.198
IPB24B-15,IPB24C-127,1525.198
IPB24B-15,IPB24C-128,1525.198
IPB24B-15,IPB24C-59,1526.179
IPB24B-15,IPB24C-62,1526.179
IPB24B-15,IPB24C-63,1526.179
IPB24B-15,IPB24C-66,1526.179
IPB24B-15,IPB24C-68,1525.198
IPB24B-15,IPB24C-70,1525.198
IPB24B-15,IPB24C-71,1525.198
IPB24B-15,IPB24C-73,1525.198
IPB24B-15,IPB24C-76,1525.244
IPB24B-15,IPB24C-83,1525.244
IPB24B-15,IPB24C-84,1521.924
IPB24B-15,IPB24C-86,1524.174
IPB24B-15,IPB24C-89,1524.174
IPB24B-15,IPB24C-90,1524.174
IPB24B-15,IPB24C-91,1524.174
IPB24B-15,IPB24C-92,1524.174
IPB24B-15,IPB24C-95,1524.174
IPB24B-15,IPB24C-96,1524.174
IPB24B-15,IPB24C-97,1524.174
IPB24B-15,IPB24C-99,1526.674
IPB24B-15,IPB24D-52,689.561
IPB24B-15,IPB24D-56,1521.924
IPB24B-2,IPB24B-3,17.080
IPB24B-2,IPB24B-5,1111.029
IPB24B-2,IPB24B-6,1111.929
IPB24B-2,IPB24B-7,1110.992
IPB24B-2,IPB24B-8,1110.411
IPB24B-2,IPB24B-9,1111.029
IPB24B-2,IPB24C-100,1110.411
IPB24B-2,IPB24C-104,1109.097
IPB24B-2,IPB24C-106,1110.411
IPB24B-2,IPB24C-108,1110.411
IPB24B-2,IPB24C-112,1111.029
IPB24B-2,IPB24C-114,1111.029
IPB24B-2,IPB24C-119,1138.298
IPB24B-2,IPB24C-120,1145.742
IPB24B-2,IPB24C-123,1142.659
IPB24B-2,IPB24C-125,1111.029
IPB24B-2,IPB24C-126,1111.029
IPB24B-2,IPB24C-127,1111.029
IPB24B-2,IPB24C-128,1111.029
IPB24B-2,IPB24C-59,1112.043
IPB24B-2,IPB24C-60,1112.043
IPB24B-2,IPB24C-62,1112.043
IPB24B-2,IPB24C-63,1112.043
IPB24B-2,IPB24C-66,1112.043
IPB24B-2,IPB24C-68,1111.029
IPB24B-2,IPB24C-76,1110.992
IPB24B-2,IPB24C-77,1110.992
IPB24B-2,IPB24C-78,1110.992
IPB24B-2,IPB24C-83,1110.992
IPB24B-2,IPB24C-84,1109.385
IPB24B-2,IPB24C-86,1110.411
IPB24B-2,IPB24C-89,1110.411
IPB24B-2,IPB24C-90,1110.411
IPB24B-2,IPB24C-91,1110.411
IPB24B-2,IPB24C-92,1110.411
IPB24B-2,IPB24C-95,1110.411
IPB24B-2,IPB24C-96,1110.411
IPB24B-2,IPB24C-97,1110.411
IPB24B-2,IPB24C-99,1109.739
IPB24B-2,IPB24D-52,0.000
