Cluster_ID,host
Cluster11250,Rhinolophus sinicus
Cluster11254,Rhinolophus sinicus
Cluster11259,Rhinolophus sinicus
Cluster11266,Rhinolophus sinicus
Cluster11269,Rhinolophus sinicus
Cluster11270,Rhinolophus sinicus
Cluster11272,Rhinolophus sinicus
Cluster11273,Rhinolophus sinicus
Cluster11275,Rhinolophus sinicus
Cluster11276,Rhinolophus sinicus
Cluster11279,Rhinolophus sinicus
Cluster11283,Rhinolophus sinicus
Cluster11291,Rhinolophus sinicus
Cluster11302,Rhinolophus sinicus
Cluster11307,Rhinolophus sinicus
Cluster11313,Rhinolophus sinicus
Cluster11318,Rhinolophus sinicus
Cluster11319,Rhinolophus sinicus
Cluster11332,Rhinolophus sinicus
Cluster11335,Rhinolophus sinicus
Cluster11336,Rhinolophus sinicus
Cluster11337,Rhinolophus sinicus
Cluster11340,Rhinolophus sinicus
Cluster11354,Rhinolophus sinicus
Cluster11356,Rhinolophus sinicus
Cluster11361,Rhinolophus sinicus
Cluster11365,Rhinolophus sinicus
Cluster11366,Rhinolophus sinicus
Cluster11370,Rhinolophus sinicus
Cluster11371,Rhinolophus sinicus
Cluster11373,Rhinolophus sinicus
Cluster11375,Rhinolophus sinicus
Cluster11383,Rhinolophus sinicus
Cluster11399,Rhinolophus sinicus
Cluster11400,Rhinolophus sinicus
Cluster11405,Rhinolophus sinicus
Cluster11413,Rhinolophus sinicus
Cluster11414,Rhinolophus sinicus
Cluster11415,Rhinolophus sinicus
Cluster11427,Rhinolophus sinicus
Cluster11429,Rhinolophus sinicus
Cluster11437,Rhinolophus sinicus
Cluster11439,Rhinolophus sinicus
Cluster11443,Rhinolophus sinicus
Cluster11447,Rhinolophus sinicus
Cluster11455,Rhinolophus sinicus
Cluster11463,Rhinolophus sinicus
Cluster11464,Rhinolophus sinicus
Cluster11471,Rhinolophus sinicus
Cluster11476,Rhinolophus sinicus
Cluster11477,Rhinolophus sinicus
Cluster11484,Rhinolophus sinicus
Cluster11486,Rhinolophus sinicus
Cluster11491,Rhinolophus sinicus
Cluster11493,Rhinolophus sinicus
Cluster11497,Rhinolophus sinicus
Cluster11506,Rhinolophus sinicus
Cluster11507,Rhinolophus sinicus
Cluster11514,Rhinolophus sinicus
Cluster11516,Rhinolophus sinicus
Cluster11529,Rhinolophus sinicus
Cluster11531,Rhinolophus sinicus
Cluster11534,Rhinolophus sinicus
Cluster11539,Rhinolophus sinicus
Cluster11540,Rhinolophus sinicus
Cluster11542,Rhinolophus sinicus
Cluster11544,Rhinolophus sinicus
Cluster11548,Rhinolophus sinicus
Cluster11549,Rhinolophus sinicus
Cluster11551,Rhinolophus sinicus
Cluster11552,Rhinolophus sinicus
Cluster11557,Rhinolophus sinicus
Cluster11558,Rhinolophus sinicus
Cluster11565,Rhinolophus sinicus
Cluster11567,Rhinolophus sinicus
Cluster11569,Rhinolophus sinicus
Cluster11570,Rhinolophus sinicus
Cluster11571,Rhinolophus sinicus
Cluster11575,Rhinolophus sinicus
Cluster11576,Rhinolophus sinicus
Cluster11579,Rhinolophus sinicus
Cluster11583,Rhinolophus sinicus
Cluster11584,Rhinolophus sinicus
Cluster11587,Rhinolophus sinicus
Cluster11591,Rhinolophus sinicus
Cluster11595,Rhinolophus sinicus
Cluster11596,Rhinolophus sinicus
Cluster11598,Rhinolophus sinicus
Cluster11607,Rhinolophus sinicus
Cluster11612,Rhinolophus sinicus
Cluster11616,Rhinolophus sinicus
Cluster11617,Rhinolophus sinicus
Cluster11625,Rhinolophus sinicus
Cluster11630,Rhinolophus sinicus
Cluster11633,Rhinolophus sinicus
Cluster11640,Rhinolophus sinicus
Cluster11648,Rhinolophus sinicus
Cluster11658,Rhinolophus sinicus
Cluster11667,Rhinolophus sinicus
Cluster11668,Rhinolophus sinicus
Cluster11670,Rhinolophus sinicus
Cluster11676,Rhinolophus sinicus
Cluster11678,Rhinolophus sinicus
Cluster11684,Rhinolophus sinicus
Cluster11686,Rhinolophus sinicus
Cluster11687,Rhinolophus sinicus
Cluster11695,Rhinolophus sinicus
Cluster11702,Rhinolophus sinicus
Cluster11706,Rhinolophus sinicus
Cluster11708,Rhinolophus sinicus
Cluster11710,Rhinolophus sinicus
Cluster11714,Rhinolophus sinicus
Cluster11717,Rhinolophus sinicus
Cluster11722,Rhinolophus sinicus
Cluster11737,Rhinolophus sinicus
Cluster11740,Rhinolophus sinicus
Cluster11744,Rhinolophus sinicus
Cluster11748,Rhinolophus sinicus
Cluster11753,Rhinolophus sinicus
Cluster11755,Rhinolophus sinicus
Cluster11756,Rhinolophus sinicus
Cluster11757,Rhinolophus sinicus
Cluster11760,Rhinolophus sinicus
Cluster11762,Rhinolophus sinicus
Cluster11768,Rhinolophus sinicus
Cluster11769,Rhinolophus sinicus
Cluster11774,Rhinolophus sinicus
Cluster11778,Rhinolophus sinicus
Cluster11779,Rhinolophus sinicus
Cluster11781,Rhinolophus sinicus
Cluster11786,Rhinolophus sinicus
Cluster11789,Rhinolophus sinicus
Cluster11795,Rhinolophus sinicus
Cluster11796,Rhinolophus sinicus
Cluster11803,Rhinolophus sinicus
Cluster11808,Rhinolophus sinicus
Cluster11810,Rhinolophus sinicus
Cluster11811,Rhinolophus sinicus
Cluster11812,Rhinolophus sinicus
Cluster11813,Rhinolophus sinicus
Cluster11816,Rhinolophus sinicus
Cluster11820,Rhinolophus sinicus
Cluster11821,Rhinolophus sinicus
Cluster11824,Rhinolophus sinicus
Cluster11825,Rhinolophus sinicus
Cluster11827,Rhinolophus sinicus
Cluster11836,Rhinolophus sinicus
Cluster11837,Rhinolophus sinicus
Cluster11839,Rhinolophus sinicus
Cluster11840,Rhinolophus sinicus
Cluster11851,Rhinolophus sinicus
Cluster11859,Rhinolophus sinicus
Cluster11860,Rhinolophus sinicus
Cluster11862,Rhinolophus sinicus
Cluster11863,Rhinolophus sinicus
Cluster11864,Rhinolophus sinicus
Cluster11865,Rhinolophus sinicus
Cluster11866,Rhinolophus sinicus
Cluster11867,Rhinolophus sinicus
Cluster11868,Rhinolophus sinicus
Cluster11870,Rhinolophus sinicus
Cluster11871,Rhinolophus sinicus
Cluster11874,Rhinolophus sinicus
Cluster11875,Rhinolophus sinicus
Cluster11888,Rhinolophus sinicus
Cluster11889,Rhinolophus sinicus
Cluster11891,Rhinolophus sinicus
Cluster11893,Rhinolophus sinicus
Cluster11895,Rhinolophus sinicus
Cluster11896,Rhinolophus sinicus
Cluster11898,Rhinolophus sinicus
Cluster11899,Rhinolophus sinicus
Cluster11900,Rhinolophus sinicus
Cluster11901,Rhinolophus sinicus
Cluster11903,Rhinolophus sinicus
Cluster11904,Rhinolophus sinicus
Cluster11913,Rhinolophus sinicus
Cluster11916,Rhinolophus sinicus
Cluster11918,Rhinolophus sinicus
Cluster11925,Rhinolophus sinicus
Cluster11926,Rhinolophus sinicus
Cluster11930,Rhinolophus sinicus
Cluster11938,Rhinolophus sinicus
Cluster11939,Rhinolophus sinicus
Cluster11948,Rhinolophus sinicus
Cluster11949,Rhinolophus sinicus
Cluster11952,Rhinolophus sinicus
Cluster11955,Rhinolophus sinicus
Cluster11964,Rhinolophus sinicus
Cluster11966,Rhinolophus sinicus
Cluster11968,Rhinolophus sinicus
Cluster11973,Rhinolophus sinicus
Cluster11976,Rhinolophus sinicus
Cluster11977,Rhinolophus sinicus
Cluster11979,Rhinolophus sinicus
Cluster11983,Rhinolophus sinicus
Cluster11984,Rhinolophus sinicus
Cluster11986,Rhinolophus sinicus
Cluster11988,Rhinolophus sinicus
Cluster11989,Rhinolophus sinicus
Cluster11991,Rhinolophus sinicus
Cluster11997,Rhinolophus sinicus
Cluster12000,Rhinolophus sinicus
Cluster12002,Rhinolophus sinicus
Cluster12009,Rhinolophus sinicus
Cluster12011,Rhinolophus sinicus
Cluster12012,Rhinolophus sinicus
Cluster12013,Rhinolophus sinicus
Cluster12014,Rhinolophus sinicus
Cluster12015,Rhinolophus sinicus
Cluster12018,Rhinolophus sinicus
Cluster12019,Rhinolophus sinicus
Cluster12025,Rhinolophus sinicus
Cluster12027,Rhinolophus sinicus
Cluster12030,Rhinolophus sinicus
Cluster12035,Rhinolophus sinicus
Cluster12039,Rhinolophus sinicus
Cluster12044,Rhinolophus sinicus
Cluster12045,Rhinolophus sinicus
Cluster12047,Rhinolophus sinicus
Cluster12052,Rhinolophus sinicus
Cluster12059,Rhinolophus sinicus
Cluster12060,Rhinolophus sinicus
Cluster12063,Rhinolophus sinicus
Cluster12067,Rhinolophus sinicus
Cluster12069,Rhinolophus sinicus
Cluster12071,Rhinolophus sinicus
Cluster12074,Rhinolophus sinicus
Cluster12077,Rhinolophus sinicus
Cluster12082,Rhinolophus sinicus
Cluster12085,Rhinolophus sinicus
Cluster12088,Rhinolophus sinicus
Cluster12109,Rhinolophus sinicus
Cluster12110,Rhinolophus sinicus
Cluster12111,Rhinolophus sinicus
Cluster12113,Rhinolophus sinicus
Cluster12115,Rhinolophus sinicus
Cluster12124,Rhinolophus sinicus
Cluster12127,Rhinolophus sinicus
Cluster12128,Rhinolophus sinicus
Cluster12129,Rhinolophus sinicus
Cluster12133,Rhinolophus sinicus
Cluster12135,Rhinolophus sinicus
Cluster12136,Rhinolophus sinicus
Cluster12139,Rhinolophus sinicus
Cluster12143,Rhinolophus sinicus
Cluster12147,Rhinolophus sinicus
Cluster12148,Rhinolophus sinicus
Cluster12149,Rhinolophus sinicus
Cluster12154,Rhinolophus sinicus
Cluster12164,Rhinolophus sinicus
Cluster12166,Rhinolophus sinicus
Cluster12168,Rhinolophus sinicus
Cluster12170,Rhinolophus sinicus
Cluster12174,Rhinolophus sinicus
Cluster12176,Rhinolophus sinicus
Cluster12184,Rhinolophus sinicus
Cluster12185,Rhinolophus sinicus
Cluster12191,Rhinolophus sinicus
Cluster12194,Rhinolophus sinicus
Cluster12195,Rhinolophus sinicus
Cluster12197,Rhinolophus sinicus
Cluster12199,Rhinolophus sinicus
Cluster12202,Rhinolophus sinicus
Cluster12205,Rhinolophus sinicus
Cluster12211,Rhinolophus sinicus
Cluster12215,Rhinolophus sinicus
Cluster12216,Rhinolophus sinicus
Cluster12225,Rhinolophus sinicus
Cluster12226,Rhinolophus sinicus
Cluster12227,Rhinolophus sinicus
Cluster12230,Rhinolophus sinicus
Cluster12235,Rhinolophus sinicus
Cluster12238,Rhinolophus sinicus
Cluster12240,Rhinolophus sinicus
Cluster12243,Rhinolophus sinicus
Cluster12250,Rhinolophus sinicus
Cluster12251,Rhinolophus sinicus
Cluster12254,Rhinolophus sinicus
Cluster12255,Rhinolophus sinicus
Cluster12256,Rhinolophus sinicus
Cluster12257,Rhinolophus sinicus
Cluster12258,Rhinolophus sinicus
Cluster12267,Rhinolophus sinicus
Cluster12274,Rhinolophus sinicus
Cluster12281,Rhinolophus sinicus
Cluster12283,Rhinolophus sinicus
Cluster12285,Rhinolophus sinicus
Cluster12292,Rhinolophus sinicus
Cluster12295,Rhinolophus sinicus
Cluster12297,Rhinolophus sinicus
Cluster12299,Rhinolophus sinicus
Cluster12304,Rhinolophus sinicus
Cluster12305,Rhinolophus sinicus
Cluster12306,Rhinolophus sinicus
Cluster12314,Rhinolophus sinicus
Cluster12317,Rhinolophus sinicus
Cluster12319,Rhinolophus sinicus
Cluster12322,Rhinolophus sinicus
Cluster12329,Rhinolophus sinicus
Cluster12333,Rhinolophus sinicus
Cluster12338,Rhinolophus sinicus
Cluster12339,Rhinolophus sinicus
Cluster12340,Rhinolophus sinicus
Cluster12352,Rhinolophus sinicus
Cluster12354,Rhinolophus sinicus
Cluster12356,Rhinolophus sinicus
Cluster12363,Rhinolophus sinicus
Cluster12364,Rhinolophus sinicus
Cluster12372,Rhinolophus sinicus
Cluster12380,Rhinolophus sinicus
Cluster12382,Rhinolophus sinicus
Cluster12390,Rhinolophus sinicus
Cluster12391,Rhinolophus sinicus
Cluster12398,Rhinolophus sinicus
Cluster12401,Rhinolophus sinicus
Cluster12410,Rhinolophus sinicus
Cluster12411,Rhinolophus sinicus
Cluster12412,Rhinolophus sinicus
Cluster12413,Rhinolophus sinicus
Cluster12417,Rhinolophus sinicus
Cluster12418,Rhinolophus sinicus
Cluster12426,Rhinolophus sinicus
Cluster12428,Rhinolophus sinicus
Cluster12431,Rhinolophus sinicus
Cluster12433,Rhinolophus sinicus
Cluster12436,Rhinolophus sinicus
Cluster12451,Rhinolophus sinicus
Cluster12452,Rhinolophus sinicus
Cluster12453,Rhinolophus sinicus
Cluster12456,Rhinolophus sinicus
Cluster12458,Rhinolophus sinicus
Cluster12459,Rhinolophus sinicus
Cluster12461,Rhinolophus sinicus
Cluster12463,Rhinolophus sinicus
Cluster12465,Rhinolophus sinicus
Cluster12472,Rhinolophus sinicus
Cluster12477,Rhinolophus sinicus
Cluster12483,Rhinolophus sinicus
Cluster12484,Rhinolophus sinicus
Cluster12485,Rhinolophus sinicus
Cluster12492,Rhinolophus sinicus
Cluster12494,Rhinolophus sinicus
Cluster12501,Rhinolophus sinicus
Cluster12504,Rhinolophus sinicus
Cluster12505,Rhinolophus sinicus
Cluster12507,Rhinolophus sinicus
Cluster12514,Rhinolophus sinicus
Cluster12515,Rhinolophus sinicus
Cluster12516,Rhinolophus sinicus
Cluster12517,Rhinolophus sinicus
Cluster12518,Rhinolophus sinicus
Cluster12519,Rhinolophus sinicus
Cluster12526,Rhinolophus sinicus
Cluster12531,Rhinolophus sinicus
Cluster12532,Rhinolophus sinicus
Cluster12533,Rhinolophus sinicus
Cluster12537,Rhinolophus sinicus
Cluster12538,Rhinolophus sinicus
Cluster12540,Rhinolophus sinicus
Cluster12541,Rhinolophus sinicus
Cluster12542,Rhinolophus sinicus
Cluster12546,Rhinolophus sinicus
Cluster12548,Rhinolophus sinicus
Cluster12549,Rhinolophus sinicus
Cluster12552,Rhinolophus sinicus
Cluster12558,Rhinolophus sinicus
Cluster12559,Rhinolophus sinicus
Cluster12561,Rhinolophus sinicus
Cluster12562,Rhinolophus sinicus
Cluster12564,Rhinolophus sinicus
Cluster12571,Rhinolophus sinicus
Cluster12572,Rhinolophus sinicus
Cluster12576,Rhinolophus sinicus
Cluster12581,Rhinolophus sinicus
Cluster12589,Rhinolophus sinicus
Cluster12591,Rhinolophus sinicus
Cluster12592,Rhinolophus sinicus
Cluster12597,Rhinolophus sinicus
Cluster12598,Rhinolophus sinicus
Cluster12599,Rhinolophus sinicus
Cluster12602,Rhinolophus sinicus
Cluster12613,Rhinolophus sinicus
Cluster12637,Rhinolophus sinicus
Cluster12640,Rhinolophus sinicus
Cluster12657,Rhinolophus sinicus
Cluster12658,Rhinolophus sinicus
Cluster12660,Rhinolophus sinicus
Cluster12661,Rhinolophus sinicus
Cluster12662,Rhinolophus sinicus
Cluster12663,Rhinolophus sinicus
Cluster12671,Rhinolophus sinicus
Cluster12674,Rhinolophus sinicus
Cluster12682,Rhinolophus sinicus
Cluster12684,Rhinolophus sinicus
Cluster12689,Rhinolophus sinicus
Cluster12695,Rhinolophus sinicus
Cluster12697,Rhinolophus sinicus
Cluster12698,Rhinolophus sinicus
Cluster12702,Rhinolophus sinicus
Cluster12706,Rhinolophus sinicus
Cluster12708,Rhinolophus sinicus
Cluster12712,Rhinolophus sinicus
Cluster12723,Rhinolophus sinicus
Cluster12728,Rhinolophus sinicus
Cluster12732,Rhinolophus sinicus
Cluster12745,Rhinolophus sinicus
Cluster12746,Rhinolophus sinicus
Cluster12753,Rhinolophus sinicus
Cluster12755,Rhinolophus sinicus
Cluster12764,Rhinolophus sinicus
Cluster12765,Rhinolophus sinicus
Cluster12768,Rhinolophus sinicus
Cluster12769,Rhinolophus sinicus
Cluster12770,Rhinolophus sinicus
Cluster12776,Rhinolophus sinicus
Cluster12777,Rhinolophus sinicus
Cluster12779,Rhinolophus sinicus
Cluster12780,Rhinolophus sinicus
Cluster12782,Rhinolophus sinicus
Cluster12784,Rhinolophus sinicus
Cluster12795,Rhinolophus sinicus
Cluster12799,Rhinolophus sinicus
Cluster12802,Rhinolophus sinicus
Cluster12803,Rhinolophus sinicus
Cluster12804,Rhinolophus sinicus
Cluster12811,Rhinolophus sinicus
Cluster12813,Rhinolophus sinicus
Cluster12816,Rhinolophus sinicus
Cluster12823,Rhinolophus sinicus
Cluster12826,Rhinolophus sinicus
Cluster12831,Rhinolophus sinicus
Cluster12833,Rhinolophus sinicus
Cluster12844,Rhinolophus sinicus
Cluster12848,Rhinolophus sinicus
Cluster12851,Rhinolophus sinicus
Cluster12858,Rhinolophus sinicus
Cluster12871,Rhinolophus sinicus
Cluster12872,Rhinolophus sinicus
Cluster12874,Rhinolophus sinicus
Cluster12884,Rhinolophus sinicus
Cluster12885,Rhinolophus sinicus
Cluster12890,Rhinolophus sinicus
Cluster12893,Rhinolophus sinicus
Cluster12899,Rhinolophus sinicus
Cluster12901,Rhinolophus sinicus
Cluster12907,Rhinolophus sinicus
Cluster12926,Rhinolophus sinicus
Cluster12932,Rhinolophus sinicus
Cluster12940,Rhinolophus sinicus
Cluster12941,Rhinolophus sinicus
Cluster12947,Rhinolophus sinicus
Cluster109,Scotophilus heathii
Cluster1554,Scotophilus heathii
Cluster1998,Scotophilus heathii
Cluster2044,Scotophilus heathii
Cluster2591,Scotophilus heathii
Cluster2920,Scotophilus heathii
Cluster3413,Scotophilus heathii
Cluster4293,Scotophilus heathii
Cluster5792,Scotophilus heathii
Cluster6173,Scotophilus heathii
Cluster9541,Scotophilus heathii
Cluster9907,Scotophilus heathii
Cluster10315,Scotophilus heathii
Cluster10332,Scotophilus heathii
Cluster10524,Scotophilus heathii
Cluster10543,Scotophilus heathii
Cluster10631,Scotophilus heathii
Cluster10782,Scotophilus heathii
Cluster11141,Scotophilus heathii
Cluster11404,Scotophilus heathii
Cluster12690,Scotophilus heathii
Cluster12898,Scotophilus heathii
Cluster12909,Scotophilus heathii
Cluster69,Tylonycteris fulvida
Cluster136,Tylonycteris fulvida
Cluster573,Tylonycteris fulvida
Cluster693,Tylonycteris fulvida
Cluster889,Tylonycteris fulvida
Cluster898,Tylonycteris fulvida
Cluster1431,Tylonycteris fulvida
Cluster1706,Tylonycteris fulvida
Cluster2804,Tylonycteris fulvida
Cluster2869,Tylonycteris fulvida
Cluster2980,Tylonycteris fulvida
Cluster3108,Tylonycteris fulvida
Cluster3397,Tylonycteris fulvida
Cluster4415,Tylonycteris fulvida
Cluster4835,Tylonycteris fulvida
Cluster5396,Tylonycteris fulvida
Cluster5615,Tylonycteris fulvida
Cluster5759,Tylonycteris fulvida
Cluster6026,Tylonycteris fulvida
Cluster6895,Tylonycteris fulvida
Cluster7987,Tylonycteris fulvida
Cluster8742,Tylonycteris fulvida
Cluster8921,Tylonycteris fulvida
Cluster9737,Tylonycteris fulvida
Cluster9893,Tylonycteris fulvida
Cluster11203,Tylonycteris fulvida
Cluster11293,Tylonycteris fulvida
Cluster11305,Tylonycteris fulvida
Cluster11814,Tylonycteris fulvida
Cluster12309,Tylonycteris fulvida
Cluster12619,Tylonycteris fulvida
Cluster71,Tylonycteris pachypus
Cluster109,Tylonycteris pachypus
Cluster225,Tylonycteris pachypus
Cluster234,Tylonycteris pachypus
Cluster260,Tylonycteris pachypus
Cluster330,Tylonycteris pachypus
Cluster336,Tylonycteris pachypus
Cluster361,Tylonycteris pachypus
Cluster362,Tylonycteris pachypus
Cluster411,Tylonycteris pachypus
Cluster423,Tylonycteris pachypus
Cluster473,Tylonycteris pachypus
Cluster487,Tylonycteris pachypus
Cluster527,Tylonycteris pachypus
Cluster601,Tylonycteris pachypus
Cluster709,Tylonycteris pachypus
Cluster811,Tylonycteris pachypus
Cluster866,Tylonycteris pachypus
Cluster929,Tylonycteris pachypus
Cluster1016,Tylonycteris pachypus
Cluster1070,Tylonycteris pachypus
Cluster1239,Tylonycteris pachypus
Cluster1243,Tylonycteris pachypus
Cluster1265,Tylonycteris pachypus
Cluster1276,Tylonycteris pachypus
Cluster1299,Tylonycteris pachypus
Cluster1351,Tylonycteris pachypus
Cluster1504,Tylonycteris pachypus
Cluster1509,Tylonycteris pachypus
Cluster1567,Tylonycteris pachypus
Cluster1683,Tylonycteris pachypus
Cluster1692,Tylonycteris pachypus
Cluster1949,Tylonycteris pachypus
Cluster1961,Tylonycteris pachypus
Cluster2001,Tylonycteris pachypus
Cluster2008,Tylonycteris pachypus
Cluster2024,Tylonycteris pachypus
Cluster2035,Tylonycteris pachypus
Cluster2064,Tylonycteris pachypus
Cluster2104,Tylonycteris pachypus
Cluster2128,Tylonycteris pachypus
Cluster2183,Tylonycteris pachypus
Cluster2214,Tylonycteris pachypus
Cluster2260,Tylonycteris pachypus
Cluster2362,Tylonycteris pachypus
Cluster2465,Tylonycteris pachypus
Cluster2467,Tylonycteris pachypus
Cluster2499,Tylonycteris pachypus
Cluster2502,Tylonycteris pachypus
Cluster2511,Tylonycteris pachypus
Cluster2578,Tylonycteris pachypus
Cluster2687,Tylonycteris pachypus
Cluster2738,Tylonycteris pachypus
Cluster2800,Tylonycteris pachypus
Cluster2807,Tylonycteris pachypus
Cluster2825,Tylonycteris pachypus
Cluster2887,Tylonycteris pachypus
Cluster2894,Tylonycteris pachypus
Cluster2913,Tylonycteris pachypus
Cluster2934,Tylonycteris pachypus
Cluster3022,Tylonycteris pachypus
Cluster3210,Tylonycteris pachypus
Cluster3238,Tylonycteris pachypus
Cluster3274,Tylonycteris pachypus
Cluster3300,Tylonycteris pachypus
Cluster3467,Tylonycteris pachypus
Cluster3712,Tylonycteris pachypus
Cluster3713,Tylonycteris pachypus
Cluster3719,Tylonycteris pachypus
Cluster3798,Tylonycteris pachypus
Cluster3831,Tylonycteris pachypus
Cluster3939,Tylonycteris pachypus
Cluster4033,Tylonycteris pachypus
Cluster4044,Tylonycteris pachypus
Cluster4050,Tylonycteris pachypus
Cluster4146,Tylonycteris pachypus
Cluster4196,Tylonycteris pachypus
Cluster4247,Tylonycteris pachypus
Cluster4282,Tylonycteris pachypus
Cluster4345,Tylonycteris pachypus
Cluster4438,Tylonycteris pachypus
Cluster4472,Tylonycteris pachypus
Cluster4587,Tylonycteris pachypus
Cluster4598,Tylonycteris pachypus
Cluster4603,Tylonycteris pachypus
Cluster4614,Tylonycteris pachypus
Cluster4680,Tylonycteris pachypus
Cluster4697,Tylonycteris pachypus
Cluster4702,Tylonycteris pachypus
Cluster4807,Tylonycteris pachypus
Cluster4837,Tylonycteris pachypus
Cluster4892,Tylonycteris pachypus
Cluster4919,Tylonycteris pachypus
Cluster5089,Tylonycteris pachypus
Cluster5108,Tylonycteris pachypus
Cluster5144,Tylonycteris pachypus
Cluster5162,Tylonycteris pachypus
Cluster5265,Tylonycteris pachypus
Cluster5362,Tylonycteris pachypus
Cluster5545,Tylonycteris pachypus
Cluster5552,Tylonycteris pachypus
Cluster5697,Tylonycteris pachypus
Cluster5766,Tylonycteris pachypus
Cluster5925,Tylonycteris pachypus
Cluster5992,Tylonycteris pachypus
Cluster6010,Tylonycteris pachypus
Cluster6028,Tylonycteris pachypus
Cluster6055,Tylonycteris pachypus
Cluster6092,Tylonycteris pachypus
Cluster6155,Tylonycteris pachypus
Cluster6170,Tylonycteris pachypus
Cluster6198,Tylonycteris pachypus
Cluster6318,Tylonycteris pachypus
Cluster6319,Tylonycteris pachypus
Cluster6504,Tylonycteris pachypus
Cluster6517,Tylonycteris pachypus
Cluster6625,Tylonycteris pachypus
Cluster6654,Tylonycteris pachypus
Cluster6678,Tylonycteris pachypus
Cluster6688,Tylonycteris pachypus
Cluster6693,Tylonycteris pachypus
Cluster6707,Tylonycteris pachypus
Cluster6725,Tylonycteris pachypus
Cluster6747,Tylonycteris pachypus
Cluster6845,Tylonycteris pachypus
Cluster6901,Tylonycteris pachypus
Cluster6904,Tylonycteris pachypus
Cluster7074,Tylonycteris pachypus
Cluster7158,Tylonycteris pachypus
Cluster7166,Tylonycteris pachypus
Cluster7190,Tylonycteris pachypus
