gbifID,Province_standard,Species,Genus,Family,decimalLongitude,decimalLatitude,Province_assignment_method,basisOfRecord,coordinateUncertaintyInMeters
2804501250,Yunnan,Aselliscus stoliczkanus,Aselliscus,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804500417,Yunnan,Miniopterus schreibersii,Miniopterus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804499408,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804499247,Yunnan,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
2804499010,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804498586,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
2804498001,Yunnan,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
2804497492,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
2804496944,Yunnan,Aselliscus stoliczkanus,Aselliscus,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804496902,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804496614,Yunnan,Scotophilus heathii,Scotophilus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804495896,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804495643,Yunnan,Scotophilus heathii,Scotophilus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804494587,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
2804494392,Guangdong,Myotis daubentonii,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804494253,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804494152,Yunnan,Eptesicus serotinus,Eptesicus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804493377,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804492656,Yunnan,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804491611,Yunnan,Macroglossus sobrinus,Macroglossus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804491515,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
2804491173,Yunnan,Hipposideros pomona,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804490877,Yunnan,Taphozous melanopogon,Taphozous,Emballonuridae,101.36,24.49,coordinate_spatial_join_from_blank_stateProvince,PRESERVED_SPECIMEN,
2804490719,Yunnan,Taphozous melanopogon,Taphozous,Emballonuridae,101.36,24.49,coordinate_spatial_join_from_blank_stateProvince,PRESERVED_SPECIMEN,
2804490634,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,101.36,24.49,coordinate_spatial_join_from_blank_stateProvince,PRESERVED_SPECIMEN,
2804490411,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,101.36,24.49,coordinate_spatial_join_from_blank_stateProvince,PRESERVED_SPECIMEN,
2804490192,Yunnan,Rhinolophus thomasi,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
2804490012,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
2804489904,Guangdong,Hipposideros larvatus,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804489715,Guangdong,Miniopterus magnater,Miniopterus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804489259,Yunnan,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
2804488635,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804488114,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804486699,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804486640,Yunnan,Rhinolophus macrotis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
2804485696,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804485338,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,20000.0
2804483802,Yunnan,Scotophilus heathii,Scotophilus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804483405,Yunnan,Hipposideros lylei,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804482697,Yunnan,Pipistrellus coromandra,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2804482508,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
2804482487,Yunnan,Lyroderma lyra,Lyroderma,Megadermatidae,,,stateProvince,PRESERVED_SPECIMEN,
2804481744,Yunnan,Macroglossus sobrinus,Macroglossus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804480779,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
2804480375,Yunnan,Scotophilus heathii,Scotophilus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
2640444860,Yunnan,Pipistrellus coromandra,Pipistrellus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444857,Yunnan,Pipistrellus coromandra,Pipistrellus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444855,Yunnan,Murina feae,Murina,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444853,Yunnan,Tylonycteris tonkinensis,Tylonycteris,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444846,Yunnan,Pipistrellus coromandra,Pipistrellus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444844,Yunnan,Pipistrellus coromandra,Pipistrellus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444842,Yunnan,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444836,Yunnan,Miniopterus pusillus,Miniopterus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444833,Yunnan,Kerivoula dongduongana,Kerivoula,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444830,Yunnan,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444827,Yunnan,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444818,Yunnan,Rhinolophus perniger,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444815,Yunnan,Rhinolophus perniger,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444601,Yunnan,Myotis pilosus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444597,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,
2640444594,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444591,Yunnan,Myotis laniger,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444587,Yunnan,Myotis fimbriatus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444583,Yunnan,Myotis fimbriatus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444579,Yunnan,Myotis pilosus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444574,Yunnan,Myotis fimbriatus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444570,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444566,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444560,Yunnan,Myotis fimbriatus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444555,Yunnan,Myotis pilosus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444551,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444548,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444546,Yunnan,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444541,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444536,Yunnan,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444531,Yunnan,Ia io,Ia,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444522,Yunnan,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444517,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444511,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444508,Yunnan,Myotis chinensis,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444503,Yunnan,Myotis chinensis,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444498,Yunnan,Myotis fimbriatus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444494,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444486,Yunnan,Myotis pilosus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444481,Yunnan,Myotis fimbriatus,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444476,Yunnan,Myotis chinensis,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444422,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444415,Yunnan,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444405,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444403,Yunnan,Rhinolophus siamensis,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444401,Yunnan,Myotis laniger,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444398,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444395,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444392,Yunnan,Myotis badius,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444389,Yunnan,Myotis laniger,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444387,Yunnan,Myotis badius,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444384,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444381,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444378,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444375,Yunnan,Myotis badius,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444372,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444369,Yunnan,Myotis badius,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444366,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444363,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444360,Yunnan,Myotis badius,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444357,Yunnan,Myotis badius,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444354,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444351,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444348,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444345,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444342,Yunnan,Rhinolophus episcopus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444339,Yunnan,Eptesicus pachyomus,Eptesicus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444336,Yunnan,Myotis laniger,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444333,Yunnan,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444329,Yunnan,Tadarida insignis,Tadarida,Molossidae,,,stateProvince,HUMAN_OBSERVATION,
2640444325,Yunnan,Eptesicus pachyomus,Eptesicus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444321,Yunnan,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
2640444318,Yunnan,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
2640444314,Yunnan,Aselliscus stoliczkanus,Aselliscus,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,
2640444310,Yunnan,Tadarida insignis,Tadarida,Molossidae,,,stateProvince,HUMAN_OBSERVATION,
2640444306,Yunnan,Tadarida insignis,Tadarida,Molossidae,,,stateProvince,HUMAN_OBSERVATION,
2597685536,Zhejiang,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,825.0
2580046776,Fujian,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,37049.0
2579357935,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,356.0
2579228725,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30258.0
2576347500,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,132.0
2573926610,Guangdong,Hipposideros gentilis,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,8663.0
2573912542,Guangdong,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,8663.0
2465320059,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,795.0
2456541590,Guangdong,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30278.0
2451750756,Guangdong,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,122.0
2451681078,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,106.0
2447977497,Guangdong,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,344.0
2447976259,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,344.0
2447976078,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,344.0
2447959785,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,503.0
2447959501,Guangdong,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,503.0
2447933935,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,268.0
2444850784,Guangxi,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,1000.0
2444850767,Guangxi,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,1000.0
2444850755,Guangxi,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,1000.0
2429576411,Guangxi,Hipposideros gentilis,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,2019.0
2249818976,Fujian,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,119.73,25.43,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249817607,Anhui,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,118.3,31.0,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249817270,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,102.43,24.56,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249817234,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,98.49,25.02,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249815933,Sichuan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,107.75,31.19,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249815893,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,102.28,23.54,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249815323,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,104.09,26.04,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249814990,Zhejiang,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,120.01,30.1,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249814619,Guangdong,Miniopterus magnater,Miniopterus,Vespertilionidae,111.94,22.44,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249814523,Zhejiang,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,120.01,30.1,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2249803174,Guizhou,Thainycteris aureocollaris,Thainycteris,Vespertilionidae,107.88,25.48,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2248508633,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248508513,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248508231,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248508046,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507771,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507705,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,107.89,21.85,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2248507668,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507425,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507280,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507241,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507219,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507161,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507140,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507113,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248507104,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506942,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506925,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506924,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506920,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506847,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506810,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506696,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506692,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506654,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506623,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506573,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506561,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506545,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506531,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506429,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506418,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506400,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506372,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506353,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506278,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506273,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506132,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506113,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506033,Guangxi,Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248506027,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505999,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,107.89,21.85,coordinate_spatial_join_from_blank_stateProvince,MATERIAL_SAMPLE,
2248505899,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505888,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505881,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505839,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505834,Guangxi,Murina tubinaris,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505810,Guangxi,Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505743,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505738,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505680,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505663,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505657,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
2248505646,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,MATERIAL_SAMPLE,
